id,brewery_id,name
5500,1336,Bee Sting Honey Rye Ale
5501,1336,Amber Waves
5502,1336,Padawan Pale Ale
5503,1297,Pearl Street Porter
5504,1297,Big Shot Espresso Stout
5505,1232,Tailgate Amber Wave
5506,1232,Tailgate Brown Ale
5507,1232,Tailgate IPA
5508,1232,Tailgate Sweet Stout
5509,1232,Tailgate Light
5510,1232,Tailgate Hefeweizen
5511,563,Vintage Ale 2008
5512,1186,Tribute Premium Cornish Ale
5513,1186,Proper Job
5514,1186,HSD Hicks Special Draught
5515,1089,Haywards 5000
5516,1089,Peroni Nastro Azzurro
5518,1089,Haywards Black
5519,1089,Foster's Lager Beer
5521,1089,Indus Pride
5522,1089,Royal Challenge
5523,1089,Knock Out
5524,1089,Haywards 2000
5525,351,Old Oak Amber Ale
5526,351,Lightner Creek Lager
5527,351,Iron Horse Oatmeal Stout
5528,351,Colorado Trail Nut Brown Ale
5529,1224,Exodus Porter
5530,1108,Sante Fe Pale Ale
5531,1108,Santa Fe Wheat
5532,1108,Santa Fe Nut Brown
5533,1108,State Pen Porter
5534,1108,Santa Fe Stout
5535,1108,Chicken Killer Barley Wine
5536,1108,Fiesta IPA
5537,1108,Freestyle Pilsner
5538,1108,Viszolay Belgian
5539,1202,Stiegl GoldbrÃ¤u
5540,1202,Weizengold Dunkel
5541,1202,Stiegl Leicht
5542,1202,Paracelsus Zwickl
5543,958,Ottakringer Helles
5544,49,Guinness 250th Anniversary Stout
5545,858,Fahrwasser Fairway Pilsner
5546,858,Cafe Amsterdam's 10th Anniversary Gruit
5547,1318,Wasatch 1st Amendment Lager
5548,911,Speight's Gold Medal Ale
5549,398,Old Slugger Pale Ale
5550,398,Nine Men Ale
5551,398,Benchwarmer Porter
5552,398,Strike Out Stout
5553,398,Backyard India Pale Ale
5554,398,Pride of Milford Special Ale
5555,1260,Apocalypse Cow
5556,1332,Green Monsta Ale
5557,1173,Mokah Imperial Blended Stout
5558,68,Sculpin India Pale Ale
5559,1301,Bitter Woman in the Rye
5560,605,Glockenspiel
5561,974,Doryman's Dark Ale
5562,585,Black Toad Dark Ale
5563,460,Hansa Pils
5564,874,Mississippi Mud Black & Tan
5565,10,Satsuma Harvest Wit
5566,863,Miller Genuine Draft 64
5567,1282,Flo IPA
5568,1282,Sunna Wit
5569,94,Red Rocket Ale
5570,1286,Scratch #20 2009 Apollo Imperial Ale
5571,259,Brooklyn Summer Ale
5572,539,Aviator Red
5573,539,Barnstormer Pale Ale
5574,539,Buffalo Lager
5575,539,Bird of Prey IPA
5576,539,Blizzard Bock
5577,539,Sky Pilot Scotch Ale
5578,633,Mt. Takhoma Blonde Ale
5579,633,Pinnacle Peak Pale Ale
5580,633,Brown's Point ESB
5581,633,Puget Brown Porter
5582,150,Bonaventure Pale Ale
5583,673,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout
5584,100,The Oracle DIPA
5585,1182,Goofy Foot Summer Wheat
5586,1099,Winter Welcome 2008-2009
5587,1211,Old Abominable Barley Wine
5588,385,Heavy Seas Prosit! Imperial Oktoberfest Lager
5589,385,Heavy Seas The Great Pumpkin Imperial Pumpkin Ale
5590,1258,Hooker Oktoberfest
5591,1243,Terrapin Rye Pale Ale
5592,1243,India Style Brown Ale
5593,1243,SunRay Wheat Beer
5594,1243,Terrapin Golden Ale
5595,1204,13th Anniversary Ale
5596,1015,Manzanita Red
5597,1015,Pine Tar Stout
5598,1015,Willow Wheat
5599,1015,Lodgepole Light
5600,1015,Prescott Pale Ale
5601,1015,Ponderosa IPA
5602,1015,Petrified Porter
5603,1015,Liquid Amber
5604,1089,Peroni
5605,44,Bud Light Golden Wheat
5606,1184,Tropical Mango
5607,940,Oak Barrel Stout
5608,3,Drie Fonteinen Kriek
5609,495,Elm City Schwarzbier
5610,657,Ramstein Winter Wheat
5611,756,Creme Brulee Java Stout
5612,767,Lake Placid Frostbite Ale
5613,51,Shiva IPA
5614,51,Roland's ESB
5615,1286,Scratch #21 2009 - Artisan Ale
5616,1286,Java Head Stout
5617,1286,Scratch #22 2009
5618,959,Otter Creek Imperial India Pale Ale
5619,923,NÃ¸gne Ã˜ Doppelt IPA
5620,133,BJ's Annual Grand Cru
5621,507,Derailed Black Cherry Ale
5622,385,Heavy Seas Big DIPA
5623,885,Fairweather IPA
5624,885,Bear Tooth Ale
5625,885,Wild Country Raspberry Wheat
5626,17,Alaskan White Ale
5627,10,Andygator
5628,441,Red Chair IPA
5629,658,Cattail Peak
5630,885,Dark Knight
5631,1155,Urban Wilderness English Pale
5632,62,Karma
5633,441,Black Butte XXI
5634,441,Mirror Mirror
5635,858,Obliteration I
5636,858,Obliteration II
5637,858,Obliteration V
5638,686,Black Xantus
5639,1286,Scratch #23 2009 Kellar Fest
5640,1223,Black Stallion Oatmeal Stout
5641,1223,Great American's Restaurant Pale Ale
5642,1328,50 CAT IPA
5643,1328,Point Of Rocks Pale Ale
5644,791,Imperial Premium Malt Pilsner
5645,1062,Rock Art IPA
5646,284,Gouden Carolus Hopsinjoor
5647,575,Black Rye Bock
5648,454,Blackened Voodoo
5649,1243,Terrapin Midnight Project Depth Charge Espresso Milk Stout
5650,898,Mythos Hellenic Lager
5651,54,Red Brick Double Chocolate Oatmeal Porter
5652,882,Georgi-Belgique
5653,882,Tarletons Bitters
5654,469,Duck-Rabbit Schwarzbier
5655,1160,Smuttynose Pumpkin Ale
5656,858,Big Slick American Barleywine Ale
5657,959,Otter Creek Russian Imperial Stout
5658,476,Big Hop Harvest Ale
5659,1204,Sublimely Self-Righteous Ale
5660,171,Abbaye de Saint-Martin Brune
5661,171,Abbaye de Saint-Martin Triple
5662,171,Brasserie de Brunehaut Bio BiÃ¨re Blanche (Organic)
5663,171,Brasserie De Brunehaut Bio BiÃ¨re Blonde (Organic)
5664,171,Brasserie de Brunehaut Bio BiÃ¨re AmbrÃ©e (Organic)
5665,171,Abbaye de Saint-Martin CuvÃ©e de Noel
5666,171,Mont St. Aubert
5667,171,Abbaye de St Amand
5668,1363,Wild Goose Pumpkin Patch
5669,1204,Stone 09.09.09 Vertical Epic Ale
5670,1286,Scratch #24 2009 Van de Hoorn
5671,1062,Rock Art American Red Ale
5672,1062,The Vermonster
5673,476,Toaster Imperial Stout
5674,858,3767 Belgian-style IPA with Brett
5675,858,Cosmic Black Witbier
5676,44,Michelob Winter's Bourbon Cask Ale
5677,172,Tournay Black
5678,940,Hop Mountain
5679,136,Blacksburger Pils
5680,1160,Big A IPA
5681,1009,3rd Anniversary Ale
5682,858,Trickster Belgian-style Pumpkin Ale
5683,858,Berserker Imperial Stout
5684,1204,Imperial Russian Stout
5685,812,Howl
5686,1062,Whitetail Golden Ale
5687,62,DuganA IPA
5688,1352,Golf
5689,1035,Old Salt IPA
5690,1035,Cascade Razberry Wheat
5691,1035,Celtic Copper Ale
5692,1035,Ring Tail Pale Ale
5693,1035,Bad Billy Blond Bock
5694,1035,Cascade Apricot Ale
5695,1035,Cascade Kreik Ale
5696,1035,Cascade CuvÃ©e Du Jongleur
5697,1035,Cascade Sang Royal
5698,541,Exit 11 - Hoppy American Wheat
5699,420,Cucapa Honey Ale
5700,57,Grain Belt
5701,1286,Scratch #25 2009 Magical Moustache Rye
5702,241,Punk IPA
5703,241,Rip Tide
5704,241,Paradox Speyside
5705,241,The Physics
5706,241,Hop Rocker
5707,241,Hardcore IPA
5708,241,Trashy Blonde
5709,241,77 Lager
5710,241,Dogma
5711,241,Tokyo
5712,241,Tokyo*
5713,241,Tactical Nuclear Penguin
5714,1243,Hopsecutioner
5715,1243,Terrapin Coffee Oatmeal Imperial Stout
5716,976,BackDraft Chocolate Porter
5717,1286,TrÃ¶egs Splinter Beer Red
5718,1286,TrÃ¶egs Splinter Beer Gold
5719,1062,Ridge Runner Barley Wine
5720,929,King Crimson
5721,1220,Horizon Red Ale
5722,259,Winter Ale
5723,1203,Stateside Saison
5724,379,Jai Alai IPA
5725,379,Maduro Oatmeal Brown Ale
5726,379,Marshal Zhukov's Imperial Stout
5727,379,Guava Grove Ale
5728,379,Big Sound Scotch Ale
5729,1150,Modus Hoperandi
5730,718,JoBoy's IPA
5731,718,Manheim Stout
5732,718,JoBoy's Cream Ale
5733,1091,Divine Reserve 9
5734,1044,Phoenixx Double ESB
5735,1,(512) Wit
5736,1,(512) Pale
5737,1,(512) IPA
5738,1,(512) Pecan Porter
5739,1,(512) ALT
5740,1,(512) Bruin
5741,1,(512) Whiskey Barrel Aged Double Pecan Porter
5742,1173,2xIPA
5743,157,Samuel Adams Noble Pils
5744,1286,Scratch #27 2010 Cocaoabunga
5745,341,Captin Lawrence Pale Ale
5746,341,Captain Lawrence Xtra Gold
5747,341,Captin Lawrence Liquid Gold
5748,341,Captin Lawrence Smoked Porter
5749,341,Captain's Reserve Imperial IPA
5750,341,Sun Block - Belgian Style Witte
5751,341,Brown Bird Brown Ale
5752,341,Nor' Easter
5753,341,Golden Delicious
5754,705,LeBleu
5755,549,Canadian Breakfast Stout
5756,540,Raging Bitch Belgian IPA
5757,1103,Lilja's Hop Nest Monster
5758,858,Mayhem Belgian-style Double IPA
5759,858,RUMBAH Double Rum Bock
5760,858,Bathtub Gin Gruit Ale
5761,1173,Farmer's Tan Imperial Pale Lager
5762,1352,Weyerbacher India
5763,812,Scumptious Spring Lager (Vinyl)
5764,459,Squall IPA
5765,634,Glacier Harvest '09 Wet Hop (100 Barrel Series #28)
5766,44,Michelob Irish Red
5767,765,Lucky 13 Mondo Large Red Ale
5768,1172,Buried Hatchet Stout
5769,202,Vigneronne
5770,541,Exit 16 - Wild Rice Double IPA
5771,765,Maximus
5772,426,Plead the 5th Imperial Stout
5773,776,Southern Pecan
5774,1352,Unfiltered Double Simcoe IPA
5775,1086,Supplication
5776,1260,Arctic Panzer Wolf
5777,858,Free Loader Double Red IPA
5778,673,D.O.R.I.S. the Destroyer Double Imperial Stout
5779,673,Hop Dam Triple IPA
5780,673,Frosted Frog Christmas Ale
5781,673,Fresh Frog Raw Hop Imperial Pale Ale
5782,673,Frog's Hollow Double Pumpkin Ale
5783,673,Outta Kilter Wee-Heavy Scotch Red Ale
5784,673,Barrel-Aged B.O.R.I.S. Imperial Stout
5785,673,Hop Master's Abbey Belgian-style Double IPA
5786,673,Mean Manalishi Double I.P.A.
5787,673,Hoppin' To Heaven IPA
5788,673,Silk Porter
5789,673,Bodacious Black and Tan
5790,673,Gulden Fraug Belgian Ale
5791,673,Wild Frog Wheat
5792,673,Smashing Berry Ale
5793,673,Smashing Berry Dark
5794,605,Blackout Stout
5795,94,Apex
5796,645,Old Salty
5797,444,Paradise Porter
5798,1038,Iron Thistle
5799,426,Tres Blueberry Stout
5800,426,Fore Smoked Stout
5801,426,One Oatmeal Stout
5802,426,Too Cream Stout
5803,426,Three Guy Off The Scale Barley Wine
5804,29,Duet
5805,29,Nelson
5806,678,Secession Black India Pale Ale (CDA)
5807,379,Humidor Series Jai Alai Cedar Aged India Pale Ale
5808,825,Marble India Pale Ale
5809,1009,Mongo Double IPA
5810,328,Hopportunity Knocks Ale
5811,1213,Legbiter Ale
5812,1213,St. Patrick's Best
5813,1213,Barelegs Brew
5814,1213,St. Patrick's Gold
5815,1213,St Patrick's Ale
5816,718,Manheim Red
5817,585,Bourbon County Brand Coffee Stout
5818,1251,The Angel's Share - Bourbon Barrel Aged
5819,1352,Weyerbacher Juliet
5820,87,2x4 India Pale Ale
5821,358,Brewhouse Coffee Stout
5822,656,Dundee KÃ¶lsch-Style Ale
5823,656,Dundee Stout
5824,859,Simcoe Single Hop IPA
5825,700,Kryptonite Imperial IPA
5826,1172,Pine Belt Pale Ale
5827,45,Batch 666
5828,236,471 IPA
5829,45,IPA Series (Simcoe)
5830,45,IPA Series (Zeus)
5831,45,IPA Series (Horizon)
5832,133,Nit Wit
5833,1286,Scratch Beer 31 - 2010 Citra Of Brotherly Love IPA
5834,634,Harpoon Leviathan
5835,1044,Full Moon Pale Rye Ale
5836,1044,Rio Blanco Pale Ale
5837,742,Hitachino Nest XH
5838,914,Ise Kadoya Stout
5839,1348,Wells Banana Bread Beer
5840,23,Allagash Fluxus 09
5841,1394,HotRod Red
5842,1394,Old BullDog Extra Special
5843,1,One
5847,1396,Conundrum Red Ale
5848,1397,Oasis
5849,1399,Hudson Pale Ale
5850,1326,Yakima Glory
5851,1400,Irish Amber
5852,415,Colonel Blide's Cask Ale
5853,415,Cricket's Nocturne
5854,415,Fall Festivus Ale
5855,1401,Little Scrapper IPA
5856,10,Christmas Ale
5857,62,Samael's Oak-aged Ale
5858,62,Old Jubilation Ale
5859,144,Fresh Hops Pale Ale
5860,144,Oktoberfest
5861,144,Sour Cherry Imperial Stout
5862,49,Foreign Extra Stout
5863,1149,Sweet Action
5864,1204,Vertical Epic 10.10.10
5865,1271,Imperial Nut Brown
5866,959,Alta Gracia Coffee Porter
5867,206,Beck's Light
5868,164,Triple
5869,618,Corona Light
5870,1402,Doc's Hard Apple Cider
5871,1246,Loakal Red
5872,1312,Kingfisher Premium
5873,1092,Dry-Hopped APA
5874,1092,Coffee Stout
5875,1404,Pale Ale
5876,1405,Baltika 6
5877,1407,Firewater Indian Pale Ale
5878,49,Guinness Draught
5879,1409,Summer Teeth
5880,1410,Dank
5881,1391,Dos Perros
5882,1391,Pale Ale
5883,1391,Hefeweizen
5884,1391,Sly Rye Porter
5885,1391,Onward Stout
5886,1411,Dark Element
5887,1412,Finest Bitter
5888,1412,FA
5889,1412,IPA
5890,1412,Dark Mild
5891,1412,2008 Culture Beer
5892,1413,Iron Rail IPA
5893,1414,Black Creek Porter
5894,1416,Vivant Tripel
5895,1417,Watershed IPA
5896,1417,Watershed IPA
5897,1087,Estrella Levante Clasica
5898,1087,Estrella Levante Especial
5899,1087,Estrella Levante Sin 0.0% Alcohol
5900,1419,Koshihikari Echigo Beer
5901,1420,Full Boar
5902,1421,The Public
5903,10,Abita Amber
5904,10,S.O.S
5905,10,Abita Golden
5906,10,Abita Light Beer
5907,10,Abbey Ale
5908,10,Wheat
5909,10,Triple Citra Hopped Satsuma Wit
5910,10,Honey Rye Ale
5911,10,Strawberry
5912,10,Satsuma Wit
5913,1422,Abhi beer
5914,1423,Ambr
